Date,Time,ts,ms,height_m,temp_C
2/27/22,3:15:30 PM,1646003730,0,1.4579,9.904
2/27/22,3:20:30 PM,1646004030,0,1.4519,9.901
2/27/22,3:25:30 PM,1646004330,0,1.4465,9.898
2/27/22,3:30:30 PM,1646004630,0,1.4403,9.896
2/27/22,3:35:30 PM,1646004930,0,1.435,9.893
2/27/22,3:40:30 PM,1646005230,0,1.4296,9.891
2/27/22,3:45:30 PM,1646005530,0,1.4235,9.889
2/27/22,3:50:30 PM,1646005830,0,1.4186,9.885
2/27/22,3:55:30 PM,1646006130,0,1.4127,9.884
2/27/22,4:00:30 PM,1646006430,0,1.4084,9.881
2/27/22,4:05:30 PM,1646006730,0,1.4027,9.88
2/27/22,4:10:30 PM,1646007030,0,1.3971,9.878
2/27/22,4:15:30 PM,1646007330,0,1.393,9.876
2/27/22,4:20:30 PM,1646007630,0,1.3881,9.874
2/27/22,4:25:30 PM,1646007930,0,1.3828,9.873
2/27/22,4:30:30 PM,1646008230,0,1.379,9.871
2/27/22,4:35:30 PM,1646008530,0,1.3753,9.87
2/27/22,4:40:30 PM,1646008830,0,1.3728,9.869
2/27/22,4:45:30 PM,1646009130,0,1.3693,9.867
2/27/22,4:50:30 PM,1646009430,0,1.3648,9.866
2/27/22,4:55:30 PM,1646009730,0,1.3606,9.865
2/27/22,5:00:30 PM,1646010030,0,1.3579,9.864
2/27/22,5:05:30 PM,1646010330,0,1.353,9.863
2/27/22,5:10:30 PM,1646010630,0,1.3505,9.862
2/27/22,5:15:30 PM,1646010930,0,1.3467,9.862
2/27/22,5:20:30 PM,1646011230,0,1.3443,9.861
2/27/22,5:25:30 PM,1646011530,0,1.3416,9.86
2/27/22,5:30:30 PM,1646011830,0,1.3383,9.86
2/27/22,5:35:30 PM,1646012130,0,1.3347,9.859
2/27/22,5:40:30 PM,1646012430,0,1.3325,9.86
2/27/22,5:45:30 PM,1646012730,0,1.3306,9.859
2/27/22,5:50:30 PM,1646013030,0,1.3301,9.859
2/27/22,5:55:30 PM,1646013330,0,1.3292,9.859
2/27/22,6:00:30 PM,1646013630,0,1.3262,9.86
2/27/22,6:05:30 PM,1646013930,0,1.328,9.861
2/27/22,6:10:30 PM,1646014230,0,1.3252,9.861
2/27/22,6:15:30 PM,1646014530,0,1.3238,9.862
2/27/22,6:20:30 PM,1646014830,0,1.3204,9.863
2/27/22,6:25:30 PM,1646015130,0,1.3193,9.863
2/27/22,6:30:30 PM,1646015430,0,1.3192,9.865
2/27/22,6:35:30 PM,1646015730,0,1.3217,9.866
2/27/22,6:40:30 PM,1646016030,0,1.3221,9.867
2/27/22,6:45:30 PM,1646016330,0,1.3041,9.857
2/27/22,6:50:30 PM,1646016630,0,1.3087,9.834
2/27/22,6:55:30 PM,1646016930,0,1.315,9.834
2/27/22,7:00:30 PM,1646017230,0,1.3161,9.836
2/27/22,7:05:30 PM,1646017530,0,1.3207,9.838
2/27/22,7:10:30 PM,1646017830,0,1.3252,9.841
2/27/22,7:15:30 PM,1646018130,0,1.334,9.842
2/27/22,7:20:30 PM,1646018430,0,1.3409,9.845
2/27/22,7:25:30 PM,1646018730,0,1.3404,9.848
2/27/22,7:30:30 PM,1646019030,0,1.3429,9.85
2/27/22,7:35:30 PM,1646019330,0,1.3534,9.853
2/27/22,7:40:30 PM,1646019630,0,1.3604,9.857
2/27/22,7:45:30 PM,1646019930,0,1.3634,9.86
2/27/22,7:50:30 PM,1646020230,0,1.376,9.862
2/27/22,7:55:30 PM,1646020530,0,1.3824,9.865
2/27/22,8:00:30 PM,1646020830,0,1.3852,9.868
2/27/22,8:05:30 PM,1646021130,0,1.3964,9.872
2/27/22,8:10:30 PM,1646021430,0,1.4097,9.876
2/27/22,8:15:30 PM,1646021730,0,1.4244,9.879
2/27/22,8:20:30 PM,1646022030,0,1.4302,9.884
2/27/22,8:25:30 PM,1646022330,0,1.4418,9.887
2/27/22,8:30:30 PM,1646022630,0,1.4441,9.893
2/27/22,8:35:30 PM,1646022930,0,1.4513,9.896
2/27/22,8:40:30 PM,1646023230,0,1.4651,9.901
2/27/22,8:45:30 PM,1646023530,0,1.4807,9.905
2/27/22,8:50:30 PM,1646023830,0,1.4855,9.911
2/27/22,8:55:30 PM,1646024130,0,1.4927,9.917
2/27/22,9:00:30 PM,1646024430,0,1.5001,9.922
2/27/22,9:05:30 PM,1646024730,0,1.5094,9.927
2/27/22,9:10:30 PM,1646025030,0,1.5212,9.933
2/27/22,9:15:30 PM,1646025330,0,1.5288,9.938
2/27/22,9:20:30 PM,1646025630,0,1.5326,9.945
2/27/22,9:25:30 PM,1646025930,0,1.5437,9.951
2/27/22,9:30:30 PM,1646026230,0,1.5606,9.956
2/27/22,9:35:30 PM,1646026530,0,1.5651,9.962
2/27/22,9:40:30 PM,1646026830,0,1.5749,9.968
2/27/22,9:45:30 PM,1646027130,0,1.588,9.975
2/27/22,9:50:30 PM,1646027430,0,1.5889,9.982
2/27/22,9:55:30 PM,1646027730,0,1.5893,9.988
2/27/22,10:00:30 PM,1646028030,0,1.5983,9.994
2/27/22,10:05:30 PM,1646028330,0,1.6095,10
2/27/22,10:10:30 PM,1646028630,0,1.6127,10.005
2/27/22,10:15:30 PM,1646028930,0,1.6201,10.01
2/27/22,10:20:30 PM,1646029230,0,1.6323,10.017
2/27/22,10:25:30 PM,1646029530,0,1.623,10.023
2/27/22,10:30:30 PM,1646029830,0,1.6282,10.028
2/27/22,10:35:30 PM,1646030130,0,1.6338,10.032
2/27/22,10:40:30 PM,1646030430,0,1.6403,10.037
2/27/22,10:45:30 PM,1646030730,0,1.6409,10.041
2/27/22,10:50:30 PM,1646031030,0,1.6338,10.046
2/27/22,10:55:30 PM,1646031330,0,1.6339,10.049
2/27/22,11:00:30 PM,1646031630,0,1.6429,10.052
2/27/22,11:05:30 PM,1646031930,0,1.6343,10.056
2/27/22,11:10:30 PM,1646032230,0,1.6299,10.059
2/27/22,11:15:30 PM,1646032530,0,1.6191,10.061
2/27/22,11:20:30 PM,1646032830,0,1.6176,10.063
2/27/22,11:25:30 PM,1646033130,0,1.6249,10.064
2/27/22,11:30:30 PM,1646033430,0,1.6221,10.065
2/27/22,11:35:30 PM,1646033730,0,1.6168,10.067
2/27/22,11:40:30 PM,1646034030,0,1.6179,10.068
2/27/22,11:45:30 PM,1646034330,0,1.618,10.07
2/27/22,11:50:30 PM,1646034630,0,1.6155,10.07
2/27/22,11:55:30 PM,1646034930,0,1.6058,10.072
2/28/22,12:00:30 AM,1646035230,0,1.599,10.073
2/28/22,12:05:30 AM,1646035530,0,1.6023,10.071
2/28/22,12:10:30 AM,1646035830,0,1.595,10.072
2/28/22,12:15:30 AM,1646036130,0,1.5862,10.073
2/28/22,12:20:30 AM,1646036430,0,1.5928,10.073
2/28/22,12:25:30 AM,1646036730,0,1.579,10.074
2/28/22,12:30:30 AM,1646037030,0,1.5776,10.074
2/28/22,12:35:30 AM,1646037330,0,1.5784,10.074
2/28/22,12:40:30 AM,1646037630,0,1.5684,10.073
2/28/22,12:45:30 AM,1646037930,0,1.5573,10.073
2/28/22,12:50:30 AM,1646038230,0,1.5563,10.074
2/28/22,12:55:30 AM,1646038530,0,1.5474,10.073
2/28/22,1:00:30 AM,1646038830,0,1.5424,10.073
2/28/22,1:05:30 AM,1646039130,0,1.5372,10.072
2/28/22,1:10:30 AM,1646039430,0,1.53,10.072
2/28/22,1:15:30 AM,1646039730,0,1.527,10.07
2/28/22,1:20:30 AM,1646040030,0,1.5191,10.07
2/28/22,1:25:30 AM,1646040330,0,1.5168,10.07
2/28/22,1:30:30 AM,1646040630,0,1.508,10.071
2/28/22,1:35:30 AM,1646040930,0,1.504,10.07
2/28/22,1:40:30 AM,1646041230,0,1.5057,10.069
2/28/22,1:45:30 AM,1646041530,0,1.504,10.069
2/28/22,1:50:30 AM,1646041830,0,1.4967,10.068
2/28/22,1:55:30 AM,1646042130,0,1.4865,10.069
2/28/22,2:00:30 AM,1646042430,0,1.4847,10.068
2/28/22,2:05:30 AM,1646042730,0,1.4879,10.069
2/28/22,2:10:30 AM,1646043030,0,1.4783,10.067
2/28/22,2:15:30 AM,1646043330,0,1.4745,10.068
2/28/22,2:20:30 AM,1646043630,0,1.4721,10.068
2/28/22,2:25:30 AM,1646043930,0,1.4657,10.067
2/28/22,2:30:30 AM,1646044230,0,1.4607,10.066
2/28/22,2:35:30 AM,1646044530,0,1.4545,10.066
2/28/22,2:40:30 AM,1646044830,0,1.4536,10.065
2/28/22,2:45:30 AM,1646045130,0,1.4516,10.065
2/28/22,2:50:30 AM,1646045430,0,1.4465,10.064
2/28/22,2:55:30 AM,1646045730,0,1.4435,10.064
2/28/22,3:00:30 AM,1646046030,0,1.4395,10.064
2/28/22,3:05:30 AM,1646046330,0,1.4367,10.062
2/28/22,3:10:30 AM,1646046630,0,1.4342,10.062
2/28/22,3:15:30 AM,1646046930,0,1.4314,10.062
2/28/22,3:20:30 AM,1646047230,0,1.4277,10.062
2/28/22,3:25:30 AM,1646047530,0,1.4256,10.062
2/28/22,3:30:30 AM,1646047830,0,1.4214,10.061
2/28/22,3:35:30 AM,1646048130,0,1.4189,10.061
2/28/22,3:40:30 AM,1646048430,0,1.4185,10.06
2/28/22,3:45:30 AM,1646048730,0,1.417,10.061
2/28/22,3:50:30 AM,1646049030,0,1.4181,10.06
2/28/22,3:55:30 AM,1646049330,0,1.4183,10.061
2/28/22,4:00:30 AM,1646049630,0,1.4194,10.061
2/28/22,4:05:30 AM,1646049930,0,1.4234,10.061
2/28/22,4:10:30 AM,1646050230,0,1.4178,10.061
2/28/22,4:15:30 AM,1646050530,0,1.4171,10.061
2/28/22,4:20:30 AM,1646050830,0,1.4183,10.062
2/28/22,4:25:30 AM,1646051130,0,1.4266,10.062
2/28/22,4:30:30 AM,1646051430,0,1.4288,10.064
2/28/22,4:35:30 AM,1646051730,0,1.4319,10.064
2/28/22,4:40:30 AM,1646052030,0,1.4385,10.066
2/28/22,4:45:30 AM,1646052330,0,1.444,10.067
2/28/22,4:50:30 AM,1646052630,0,1.4423,10.068
2/28/22,4:55:30 AM,1646052930,0,1.4549,10.069
2/28/22,5:00:30 AM,1646053230,0,1.4617,10.07
2/28/22,5:05:30 AM,1646053530,0,1.4715,10.073
2/28/22,5:10:30 AM,1646053830,0,1.4852,10.074
2/28/22,5:15:30 AM,1646054130,0,1.4988,10.077
2/28/22,5:20:30 AM,1646054430,0,1.5093,10.081
2/28/22,5:25:30 AM,1646054730,0,1.5171,10.082
2/28/22,5:30:30 AM,1646055030,0,1.5271,10.085
2/28/22,5:35:30 AM,1646055330,0,1.5447,10.087
2/28/22,5:40:30 AM,1646055630,0,1.5563,10.091
2/28/22,5:45:30 AM,1646055930,0,1.5592,10.093
2/28/22,5:50:30 AM,1646056230,0,1.5754,10.098
2/28/22,5:55:30 AM,1646056530,0,1.5848,10.102
2/28/22,6:00:30 AM,1646056830,0,1.5935,10.104
2/28/22,6:05:30 AM,1646057130,0,1.6091,10.107
2/28/22,6:10:30 AM,1646057430,0,1.6072,10.112
2/28/22,6:15:30 AM,1646057730,0,1.6246,10.116
2/28/22,6:20:30 AM,1646058030,0,1.6359,10.121
2/28/22,6:25:30 AM,1646058330,0,1.6486,10.125
2/28/22,6:30:30 AM,1646058630,0,1.6781,10.131
2/28/22,6:35:30 AM,1646058930,0,1.6761,10.137
2/28/22,6:40:30 AM,1646059230,0,1.6985,10.142
2/28/22,6:45:30 AM,1646059530,0,1.7141,10.148
2/28/22,6:50:30 AM,1646059830,0,1.7142,10.155
2/28/22,6:55:30 AM,1646060130,0,1.7249,10.16
2/28/22,7:00:30 AM,1646060430,0,1.7601,10.168
2/28/22,7:05:30 AM,1646060730,0,1.7633,10.175
2/28/22,7:10:30 AM,1646061030,0,1.7786,10.181
2/28/22,7:15:30 AM,1646061330,0,1.8235,10.19
2/28/22,7:20:30 AM,1646061630,0,1.8598,10.198
2/28/22,7:25:30 AM,1646061930,0,1.8701,10.206
2/28/22,7:30:30 AM,1646062230,0,1.8924,10.213
2/28/22,7:35:30 AM,1646062530,0,1.9578,10.221
2/28/22,7:40:30 AM,1646062830,0,1.9555,10.227
2/28/22,7:45:30 AM,1646063130,0,1.9912,10.232
2/28/22,7:50:30 AM,1646063430,0,1.9836,10.237
2/28/22,7:55:30 AM,1646063730,0,2.0071,10.241
2/28/22,8:00:30 AM,1646064030,0,2.0251,10.244
2/28/22,8:05:30 AM,1646064330,0,2.0583,10.247
2/28/22,8:10:30 AM,1646064630,0,2.1042,10.247
2/28/22,8:15:30 AM,1646064930,0,2.1201,10.244
2/28/22,8:20:30 AM,1646065230,0,2.1011,10.24
2/28/22,8:25:30 AM,1646065530,0,2.1781,10.235
2/28/22,8:30:30 AM,1646065830,0,2.1416,10.227
2/28/22,8:35:30 AM,1646066130,0,2.1437,10.221
2/28/22,8:40:30 AM,1646066430,0,2.1589,10.216
2/28/22,8:45:30 AM,1646066730,0,2.2324,10.21
2/28/22,8:50:30 AM,1646067030,0,2.2304,10.202
2/28/22,8:55:30 AM,1646067330,0,2.2092,10.193
2/28/22,9:00:30 AM,1646067630,0,2.2222,10.186
2/28/22,9:05:30 AM,1646067930,0,2.2241,10.179
2/28/22,9:10:30 AM,1646068230,0,2.2035,10.17
2/28/22,9:15:30 AM,1646068530,0,2.2328,10.162
2/28/22,9:20:30 AM,1646068830,0,2.1948,10.153
2/28/22,9:25:30 AM,1646069130,0,2.1778,10.145
2/28/22,9:30:30 AM,1646069430,0,2.1446,10.139
2/28/22,9:35:30 AM,1646069730,0,2.133,10.132
2/28/22,9:40:30 AM,1646070030,0,2.1102,10.126
2/28/22,9:45:30 AM,1646070330,0,2.1027,10.121
2/28/22,9:50:30 AM,1646070630,0,2.1048,10.116
2/28/22,9:55:30 AM,1646070930,0,2.1189,10.111
2/28/22,10:00:30 AM,1646071230,0,2.073,10.107
2/28/22,10:05:30 AM,1646071530,0,2.0546,10.102
2/28/22,10:10:30 AM,1646071830,0,2.052,10.097
2/28/22,10:15:30 AM,1646072130,0,2.0285,10.091
2/28/22,10:20:30 AM,1646072430,0,2.0438,10.086
2/28/22,10:25:30 AM,1646072730,0,2.0099,10.08
2/28/22,10:30:30 AM,1646073030,0,2.0055,10.075
2/28/22,10:35:30 AM,1646073330,0,1.9934,10.068
2/28/22,10:40:30 AM,1646073630,0,1.9794,10.062
2/28/22,10:45:30 AM,1646073930,0,1.9808,10.057
2/28/22,10:50:30 AM,1646074230,0,1.9564,10.051
2/28/22,10:55:30 AM,1646074530,0,1.9425,10.045
2/28/22,11:00:30 AM,1646074830,0,1.9246,10.038
2/28/22,11:05:30 AM,1646075130,0,1.9205,10.031
2/28/22,11:10:30 AM,1646075430,0,1.9043,10.023
2/28/22,11:15:30 AM,1646075730,0,1.8904,10.017
2/28/22,11:20:30 AM,1646076030,0,1.879,10.009
2/28/22,11:25:30 AM,1646076330,0,1.8653,10.002
2/28/22,11:30:30 AM,1646076630,0,1.8548,9.997
2/28/22,11:35:30 AM,1646076930,0,1.8479,9.987
2/28/22,11:40:30 AM,1646077230,0,1.8357,9.981
2/28/22,11:45:30 AM,1646077530,0,1.8211,9.974
2/28/22,11:50:30 AM,1646077830,0,1.8074,9.967
2/28/22,11:55:30 AM,1646078130,0,1.798,9.96
2/28/22,12:00:30 PM,1646078430,0,1.7811,9.953
2/28/22,12:05:30 PM,1646078730,0,1.7692,9.945
2/28/22,12:10:30 PM,1646079030,0,1.7562,9.939
2/28/22,12:15:30 PM,1646079330,0,1.7476,9.932
2/28/22,12:20:30 PM,1646079630,0,1.7362,9.926
2/28/22,12:25:30 PM,1646079930,0,1.7293,9.92
2/28/22,12:30:30 PM,1646080230,0,1.716,9.914
2/28/22,12:35:30 PM,1646080530,0,1.7032,9.908
2/28/22,12:40:30 PM,1646080830,0,1.6928,9.902
2/28/22,12:45:30 PM,1646081130,0,1.6833,9.897
2/28/22,12:50:30 PM,1646081430,0,1.6722,9.893
2/28/22,12:55:30 PM,1646081730,0,1.6601,9.887
2/28/22,1:00:30 PM,1646082030,0,1.6488,9.883
2/28/22,1:05:30 PM,1646082330,0,1.6381,9.878
2/28/22,1:10:30 PM,1646082630,0,1.6271,9.873
2/28/22,1:15:30 PM,1646082930,0,1.617,9.869
2/28/22,1:20:30 PM,1646083230,0,1.606,9.865
2/28/22,1:25:30 PM,1646083530,0,1.5967,9.862
2/28/22,1:30:30 PM,1646083830,0,1.588,9.856
2/28/22,1:35:30 PM,1646084130,0,1.5787,9.853
2/28/22,1:40:30 PM,1646084430,0,1.5707,9.85
2/28/22,1:45:30 PM,1646084730,0,1.5609,9.847
2/28/22,1:50:30 PM,1646085030,0,1.5521,9.844
2/28/22,1:55:30 PM,1646085330,0,1.5445,9.841
2/28/22,2:00:30 PM,1646085630,0,1.5363,9.839
2/28/22,2:05:30 PM,1646085930,0,1.5294,9.836
2/28/22,2:10:30 PM,1646086230,0,1.5211,9.834
2/28/22,2:15:30 PM,1646086530,0,1.5128,9.832
2/28/22,2:20:30 PM,1646086830,0,1.5049,9.83
2/28/22,2:25:30 PM,1646087130,0,1.4972,9.829
2/28/22,2:30:30 PM,1646087430,0,1.4892,9.827
2/28/22,2:35:30 PM,1646087730,0,1.4819,9.825
2/28/22,2:40:30 PM,1646088030,0,1.4755,9.823
2/28/22,2:45:30 PM,1646088330,0,1.4685,9.822
2/28/22,2:50:30 PM,1646088630,0,1.4611,9.82
2/28/22,2:55:30 PM,1646088930,0,1.4551,9.819
2/28/22,3:00:30 PM,1646089230,0,1.4475,9.818
2/28/22,3:05:30 PM,1646089530,0,1.4416,9.818
2/28/22,3:10:30 PM,1646089830,0,1.4359,9.816
2/28/22,3:15:30 PM,1646090130,0,1.4296,9.816
2/28/22,3:20:30 PM,1646090430,0,1.4232,9.815
2/28/22,3:25:30 PM,1646090730,0,1.4174,9.813
2/28/22,3:30:30 PM,1646091030,0,1.4105,9.813
2/28/22,3:35:30 PM,1646091330,0,1.4045,9.812
2/28/22,3:40:30 PM,1646091630,0,1.398,9.811
2/28/22,3:45:30 PM,1646091930,0,1.3913,9.81
2/28/22,3:50:30 PM,1646092230,0,1.3856,9.809
2/28/22,3:55:30 PM,1646092530,0,1.3801,9.81
2/28/22,4:00:30 PM,1646092830,0,1.3747,9.808
2/28/22,4:05:30 PM,1646093130,0,1.3682,9.807
2/28/22,4:10:30 PM,1646093430,0,0.738,9.809
2/28/22,4:15:30 PM,1646093730,0,0.8566,14.42
2/28/22,4:20:30 PM,1646094030,0,0.8896,17.084
2/28/22,4:25:30 PM,1646094330,0,0.8826,18.173
2/28/22,4:30:30 PM,1646094630,0,0.9277,18.461
2/28/22,4:35:30 PM,1646094930,0,0.9306,16.845
2/28/22,4:40:30 PM,1646095230,0,0.9262,17.507
2/28/22,4:45:30 PM,1646095530,0,0.9242,18.186
2/28/22,4:50:30 PM,1646095830,0,0.923,18.666
2/28/22,4:55:30 PM,1646096130,0,0.9226,19.025
2/28/22,5:00:30 PM,1646096430,0,0.9223,19.3
2/28/22,5:05:30 PM,1646096730,0,0.9225,19.517
2/28/22,5:10:30 PM,1646097030,0,0.923,19.692
2/28/22,5:15:30 PM,1646097330,0,0.9235,19.834
2/28/22,5:20:30 PM,1646097630,0,0.9242,19.952
2/28/22,5:25:30 PM,1646097930,0,0.9244,20.051
2/28/22,5:30:30 PM,1646098230,0,0.9246,20.134
2/28/22,5:35:30 PM,1646098530,0,0.9245,20.211
2/28/22,5:40:30 PM,1646098830,0,0.9244,20.274
2/28/22,5:45:30 PM,1646099130,0,0.9248,20.325
2/28/22,5:50:30 PM,1646099430,0,0.9252,20.364
2/28/22,5:55:30 PM,1646099730,0,0.9263,20.396
2/28/22,6:00:30 PM,1646100030,0,0.9276,20.414
2/28/22,6:05:30 PM,1646100330,0,0.9274,20.423
2/28/22,6:10:30 PM,1646100630,0,0.9275,20.425
2/28/22,6:15:30 PM,1646100930,0,0.9283,20.428
2/28/22,6:20:30 PM,1646101230,0,0.9287,20.423
2/28/22,6:25:30 PM,1646101530,0,0.9291,20.366
2/28/22,6:30:30 PM,1646101830,0,0.9297,20.356
2/28/22,6:35:30 PM,1646102130,0,0.9298,20.359
2/28/22,6:40:30 PM,1646102430,0,0.9296,20.36
2/28/22,6:45:30 PM,1646102730,0,0.9294,20.366
2/28/22,6:50:30 PM,1646103030,0,0.9298,20.375
2/28/22,6:55:30 PM,1646103330,0,0.931,20.384
2/28/22,7:00:30 PM,1646103630,0,0.9312,20.39
2/28/22,7:05:30 PM,1646103930,0,0.9317,20.396
2/28/22,7:10:30 PM,1646104230,0,0.9313,20.403
2/28/22,7:15:30 PM,1646104530,0,0.9317,20.411
2/28/22,7:20:30 PM,1646104830,0,0.932,20.421
2/28/22,7:25:30 PM,1646105130,0,0.9323,20.429
2/28/22,7:30:30 PM,1646105430,0,0.932,20.439
2/28/22,7:35:30 PM,1646105730,0,0.9318,20.447
2/28/22,7:40:30 PM,1646106030,0,0.9317,20.454
2/28/22,7:45:30 PM,1646106330,0,0.9322,20.46
2/28/22,7:50:30 PM,1646106630,0,0.9327,20.464
2/28/22,7:55:30 PM,1646106930,0,0.9334,20.464
2/28/22,8:00:30 PM,1646107230,0,0.9334,20.46
2/28/22,8:05:30 PM,1646107530,0,0.9346,20.454
2/28/22,8:10:30 PM,1646107830,0,0.9346,20.444
2/28/22,8:15:30 PM,1646108130,0,0.9346,20.433
2/28/22,8:20:30 PM,1646108430,0,0.9339,20.426
2/28/22,8:25:30 PM,1646108730,0,0.9336,20.418
2/28/22,8:30:30 PM,1646109030,0,0.9339,20.402
2/28/22,8:35:30 PM,1646109330,0,0.934,20.388
2/28/22,8:40:30 PM,1646109630,0,0.9349,20.373
2/28/22,8:45:30 PM,1646109930,0,0.9353,20.357
2/28/22,8:50:30 PM,1646110230,0,0.9359,20.343
2/28/22,8:55:30 PM,1646110530,0,0.937,20.883